,timestamp_temperature,value_type_temperature,value_temperature,timestamp_new,timestamp_humidity,value_type_humidity,value_humidity,timestamp_P1,value_type_P1,value_P1,timestamp_P2,value_type_P2,value_P2
10358,2023-02-23 14:41:39.540584+00:00,temperature,35,2023-02-23 14:41:39+00:00,2023-02-23 14:41:39.540584+00:00,humidity,36,2023-02-23 14:41:39.540592+00:00,P1,0.0,2023-02-23 14:41:39.540592+00:00,P2,0.0
10359,2023-02-23 14:44:19.913624+00:00,temperature,34,2023-02-23 14:44:19+00:00,2023-02-23 14:44:19.913624+00:00,humidity,35,2023-02-23 14:44:19.913617+00:00,P1,0.0,2023-02-23 14:44:19.913617+00:00,P2,0.0
10360,2023-02-23 14:46:59.622512+00:00,temperature,34,2023-02-23 14:46:59+00:00,2023-02-23 14:46:59.622512+00:00,humidity,35,2023-02-23 14:46:59.621591+00:00,P1,0.0,2023-02-23 14:46:59.621591+00:00,P2,0.0
10361,2023-02-23 14:49:39.832474+00:00,temperature,33,2023-02-23 14:49:39+00:00,2023-02-23 14:49:39.832474+00:00,humidity,36,2023-02-23 14:49:39.832476+00:00,P1,0.0,2023-02-23 14:49:39.832476+00:00,P2,0.0
10362,2023-02-23 14:52:20.505672+00:00,temperature,33,2023-02-23 14:52:20+00:00,2023-02-23 14:52:20.505672+00:00,humidity,36,2023-02-23 14:52:20.526161+00:00,P1,0.0,2023-02-23 14:52:20.526161+00:00,P2,0.0
10363,2023-02-23 14:54:59.819713+00:00,temperature,33,2023-02-23 14:54:59+00:00,2023-02-23 14:54:59.819713+00:00,humidity,36,2023-02-23 14:54:59.819697+00:00,P1,0.0,2023-02-23 14:54:59.819697+00:00,P2,0.0
10364,2023-02-23 14:57:40.271740+00:00,temperature,33,2023-02-23 14:57:40+00:00,2023-02-23 14:57:40.271740+00:00,humidity,36,2023-02-23 14:57:40.273861+00:00,P1,0.0,2023-02-23 14:57:40.273861+00:00,P2,0.0
10365,2023-02-23 15:00:21.163090+00:00,temperature,32,2023-02-23 15:00:21+00:00,2023-02-23 15:00:21.163090+00:00,humidity,35,2023-02-23 15:00:21.154979+00:00,P1,0.0,2023-02-23 15:00:21.154979+00:00,P2,0.0
10366,2023-02-23 15:03:01.388094+00:00,temperature,32,2023-02-23 15:03:01+00:00,2023-02-23 15:03:01.388094+00:00,humidity,36,,,,,,
10367,2023-02-23 15:05:40.731924+00:00,temperature,32,2023-02-23 15:05:40+00:00,2023-02-23 15:05:40.731924+00:00,humidity,37,2023-02-23 15:05:40.676200+00:00,P1,0.0,2023-02-23 15:05:40.676200+00:00,P2,0.0
10368,2023-02-23 15:08:21.212253+00:00,temperature,32,2023-02-23 15:08:21+00:00,2023-02-23 15:08:21.212253+00:00,humidity,37,2023-02-23 15:08:21.213406+00:00,P1,0.0,2023-02-23 15:08:21.213406+00:00,P2,0.0
10369,2023-02-23 15:11:01.384481+00:00,temperature,32,2023-02-23 15:11:01+00:00,2023-02-23 15:11:01.384481+00:00,humidity,37,2023-02-23 15:11:01.384483+00:00,P1,0.0,2023-02-23 15:11:01.384483+00:00,P2,0.0
10370,2023-02-23 15:13:41.269571+00:00,temperature,31,2023-02-23 15:13:41+00:00,2023-02-23 15:13:41.269571+00:00,humidity,37,2023-02-23 15:13:41.270461+00:00,P1,0.0,2023-02-23 15:13:41.270461+00:00,P2,0.0
10371,2023-02-23 15:16:21.422864+00:00,temperature,31,2023-02-23 15:16:21+00:00,2023-02-23 15:16:21.422864+00:00,humidity,38,2023-02-23 15:16:21.424481+00:00,P1,0.0,2023-02-23 15:16:21.424481+00:00,P2,0.0
10372,2023-02-23 15:19:01.136688+00:00,temperature,31,2023-02-23 15:19:01+00:00,2023-02-23 15:19:01.136688+00:00,humidity,37,2023-02-23 15:19:01.136853+00:00,P1,0.0,2023-02-23 15:19:01.136853+00:00,P2,0.0
10373,2023-02-23 15:21:41.471337+00:00,temperature,30,2023-02-23 15:21:41+00:00,2023-02-23 15:21:41.471337+00:00,humidity,38,2023-02-23 15:21:41.471378+00:00,P1,0.0,2023-02-23 15:21:41.471378+00:00,P2,0.0
10374,2023-02-23 15:24:21.830449+00:00,temperature,30,2023-02-23 15:24:21+00:00,2023-02-23 15:24:21.830449+00:00,humidity,38,2023-02-23 15:24:21.835851+00:00,P1,0.0,2023-02-23 15:24:21.835851+00:00,P2,0.0
10375,2023-02-23 15:27:01.519696+00:00,temperature,30,2023-02-23 15:27:01+00:00,2023-02-23 15:27:01.519696+00:00,humidity,39,2023-02-23 15:27:01.519729+00:00,P1,0.0,2023-02-23 15:27:01.519729+00:00,P2,0.0
10376,2023-02-23 15:29:42.496798+00:00,temperature,30,2023-02-23 15:29:42+00:00,2023-02-23 15:29:42.496798+00:00,humidity,39,2023-02-23 15:29:42.496765+00:00,P1,0.0,2023-02-23 15:29:42.496765+00:00,P2,0.0
10377,2023-02-23 15:32:22.177299+00:00,temperature,30,2023-02-23 15:32:22+00:00,2023-02-23 15:32:22.177299+00:00,humidity,39,2023-02-23 15:32:22.177585+00:00,P1,0.0,2023-02-23 15:32:22.177585+00:00,P2,0.0
10378,2023-02-23 15:35:01.978070+00:00,temperature,29,2023-02-23 15:35:01+00:00,2023-02-23 15:35:01.978070+00:00,humidity,39,2023-02-23 15:35:01.907402+00:00,P1,0.0,2023-02-23 15:35:01.907402+00:00,P2,0.0
10379,2023-02-23 15:37:43.224948+00:00,temperature,29,2023-02-23 15:37:43+00:00,2023-02-23 15:37:43.224948+00:00,humidity,40,,,,,,
10380,2023-02-23 15:40:22.876501+00:00,temperature,29,2023-02-23 15:40:22+00:00,2023-02-23 15:40:22.876501+00:00,humidity,39,2023-02-23 15:40:22.874664+00:00,P1,0.0,2023-02-23 15:40:22.874664+00:00,P2,0.0
10381,2023-02-23 15:43:02.953101+00:00,temperature,29,2023-02-23 15:43:02+00:00,2023-02-23 15:43:02.953101+00:00,humidity,40,2023-02-23 15:43:02.953123+00:00,P1,0.0,2023-02-23 15:43:02.953123+00:00,P2,0.0
10382,2023-02-23 15:45:43.195848+00:00,temperature,28,2023-02-23 15:45:43+00:00,2023-02-23 15:45:43.195848+00:00,humidity,40,,,,,,
10383,2023-02-23 15:48:22.902144+00:00,temperature,28,2023-02-23 15:48:22+00:00,2023-02-23 15:48:22.902144+00:00,humidity,40,2023-02-23 15:48:22.905021+00:00,P1,0.0,2023-02-23 15:48:22.905021+00:00,P2,0.0
10384,2023-02-23 15:51:03.244480+00:00,temperature,28,2023-02-23 15:51:03+00:00,2023-02-23 15:51:03.244480+00:00,humidity,41,2023-02-23 15:51:03.244507+00:00,P1,0.0,2023-02-23 15:51:03.244507+00:00,P2,0.0
10385,2023-02-23 15:53:43.310609+00:00,temperature,28,2023-02-23 15:53:43+00:00,2023-02-23 15:53:43.310609+00:00,humidity,40,2023-02-23 15:53:43.261221+00:00,P1,0.0,2023-02-23 15:53:43.261221+00:00,P2,0.0
10386,2023-02-23 15:56:23.814195+00:00,temperature,28,2023-02-23 15:56:23+00:00,2023-02-23 15:56:23.814195+00:00,humidity,41,,,,,,
10387,2023-02-23 15:59:03.423496+00:00,temperature,28,2023-02-23 15:59:03+00:00,2023-02-23 15:59:03.423496+00:00,humidity,41,2023-02-23 15:59:03.423458+00:00,P1,0.0,2023-02-23 15:59:03.423458+00:00,P2,0.0
10388,2023-02-23 16:01:43.818260+00:00,temperature,27,2023-02-23 16:01:43+00:00,2023-02-23 16:01:43.818260+00:00,humidity,41,2023-02-23 16:01:43.818254+00:00,P1,0.0,2023-02-23 16:01:43.818254+00:00,P2,0.0
10389,2023-02-23 16:04:23.436677+00:00,temperature,27,2023-02-23 16:04:23+00:00,2023-02-23 16:04:23.436677+00:00,humidity,41,2023-02-23 16:04:23.435034+00:00,P1,0.0,2023-02-23 16:04:23.435034+00:00,P2,0.0
10390,2023-02-23 16:07:04.759030+00:00,temperature,27,2023-02-23 16:07:04+00:00,2023-02-23 16:07:04.759030+00:00,humidity,40,,,,,,
10391,2023-02-23 16:09:44.168011+00:00,temperature,27,2023-02-23 16:09:44+00:00,2023-02-23 16:09:44.168011+00:00,humidity,40,,,,,,
10392,2023-02-23 16:12:24.533719+00:00,temperature,27,2023-02-23 16:12:24+00:00,2023-02-23 16:12:24.533719+00:00,humidity,40,2023-02-23 16:12:24.541176+00:00,P1,0.0,2023-02-23 16:12:24.541176+00:00,P2,0.0
10393,2023-02-23 16:15:04.960519+00:00,temperature,27,2023-02-23 16:15:04+00:00,2023-02-23 16:15:04.960519+00:00,humidity,40,2023-02-23 16:15:04.965991+00:00,P1,0.0,2023-02-23 16:15:04.965991+00:00,P2,0.0
10394,2023-02-23 16:17:44.387596+00:00,temperature,27,2023-02-23 16:17:44+00:00,2023-02-23 16:17:44.387596+00:00,humidity,40,2023-02-23 16:17:44.387669+00:00,P1,0.0,2023-02-23 16:17:44.387669+00:00,P2,0.0
10395,2023-02-23 16:20:25.170739+00:00,temperature,27,2023-02-23 16:20:25+00:00,2023-02-23 16:20:25.170739+00:00,humidity,40,2023-02-23 16:20:25.171079+00:00,P1,0.0,2023-02-23 16:20:25.171079+00:00,P2,0.0
10396,2023-02-23 16:23:05.336295+00:00,temperature,27,2023-02-23 16:23:05+00:00,2023-02-23 16:23:05.336295+00:00,humidity,40,2023-02-23 16:23:05.335674+00:00,P1,0.0,2023-02-23 16:23:05.335674+00:00,P2,0.0
10397,2023-02-23 16:25:44.770330+00:00,temperature,26,2023-02-23 16:25:44+00:00,2023-02-23 16:25:44.770330+00:00,humidity,41,2023-02-23 16:25:44.763392+00:00,P1,0.0,2023-02-23 16:25:44.763392+00:00,P2,0.0
10398,2023-02-23 16:28:25.080397+00:00,temperature,26,2023-02-23 16:28:25+00:00,2023-02-23 16:28:25.080397+00:00,humidity,41,2023-02-23 16:28:25.080289+00:00,P1,0.0,2023-02-23 16:28:25.080289+00:00,P2,0.0
10399,2023-02-23 16:31:05.156524+00:00,temperature,26,2023-02-23 16:31:05+00:00,2023-02-23 16:31:05.156524+00:00,humidity,41,2023-02-23 16:31:05.156442+00:00,P1,0.0,2023-02-23 16:31:05.156442+00:00,P2,0.0
10400,2023-02-23 16:33:45.177883+00:00,temperature,26,2023-02-23 16:33:45+00:00,2023-02-23 16:33:45.177883+00:00,humidity,42,2023-02-23 16:33:45.177946+00:00,P1,0.0,2023-02-23 16:33:45.177946+00:00,P2,0.0
10401,2023-02-23 16:36:25.495146+00:00,temperature,26,2023-02-23 16:36:25+00:00,2023-02-23 16:36:25.495146+00:00,humidity,42,2023-02-23 16:36:25.495433+00:00,P1,0.0,2023-02-23 16:36:25.495433+00:00,P2,0.0
10402,2023-02-23 16:39:05.964828+00:00,temperature,26,2023-02-23 16:39:05+00:00,2023-02-23 16:39:05.964828+00:00,humidity,42,2023-02-23 16:39:05.764530+00:00,P1,0.0,2023-02-23 16:39:05.764530+00:00,P2,0.0
10403,2023-02-23 16:41:45.514151+00:00,temperature,26,2023-02-23 16:41:45+00:00,2023-02-23 16:41:45.514151+00:00,humidity,42,2023-02-23 16:41:45.513623+00:00,P1,0.0,2023-02-23 16:41:45.513623+00:00,P2,0.0
10404,2023-02-23 16:44:26.696649+00:00,temperature,26,2023-02-23 16:44:26+00:00,2023-02-23 16:44:26.696649+00:00,humidity,42,2023-02-23 16:44:26.698123+00:00,P1,0.0,2023-02-23 16:44:26.698123+00:00,P2,0.0
10405,2023-02-23 16:47:06.228288+00:00,temperature,26,2023-02-23 16:47:06+00:00,2023-02-23 16:47:06.228288+00:00,humidity,43,2023-02-23 16:47:06.228295+00:00,P1,0.0,2023-02-23 16:47:06.228295+00:00,P2,0.0
10406,2023-02-23 16:49:46.013082+00:00,temperature,26,2023-02-23 16:49:46+00:00,2023-02-23 16:49:46.013082+00:00,humidity,43,2023-02-23 16:49:46.013364+00:00,P1,0.0,2023-02-23 16:49:46.013364+00:00,P2,0.0
10407,2023-02-23 16:52:26.975289+00:00,temperature,26,2023-02-23 16:52:26+00:00,2023-02-23 16:52:26.975289+00:00,humidity,43,2023-02-23 16:52:26.975275+00:00,P1,0.0,2023-02-23 16:52:26.975275+00:00,P2,0.0
10408,2023-02-23 16:55:06.509863+00:00,temperature,26,2023-02-23 16:55:06+00:00,2023-02-23 16:55:06.509863+00:00,humidity,43,2023-02-23 16:55:06.509747+00:00,P1,0.0,2023-02-23 16:55:06.509747+00:00,P2,0.0
10409,2023-02-23 16:57:46.981152+00:00,temperature,26,2023-02-23 16:57:46+00:00,2023-02-23 16:57:46.981152+00:00,humidity,43,2023-02-23 16:57:46.981161+00:00,P1,0.0,2023-02-23 16:57:46.981161+00:00,P2,0.0
10410,2023-02-23 17:00:27.158424+00:00,temperature,25,2023-02-23 17:00:27+00:00,2023-02-23 17:00:27.158424+00:00,humidity,43,2023-02-23 17:00:27.157581+00:00,P1,0.0,2023-02-23 17:00:27.157581+00:00,P2,0.0
10411,2023-02-23 17:03:07.382856+00:00,temperature,25,2023-02-23 17:03:07+00:00,2023-02-23 17:03:07.382856+00:00,humidity,44,2023-02-23 17:03:07.382298+00:00,P1,0.0,2023-02-23 17:03:07.382298+00:00,P2,0.0
10412,2023-02-23 17:05:47.362161+00:00,temperature,25,2023-02-23 17:05:47+00:00,2023-02-23 17:05:47.362161+00:00,humidity,45,2023-02-23 17:05:47.362175+00:00,P1,0.0,2023-02-23 17:05:47.362175+00:00,P2,0.0
10413,2023-02-23 17:08:27.794080+00:00,temperature,25,2023-02-23 17:08:27+00:00,2023-02-23 17:08:27.794080+00:00,humidity,45,2023-02-23 17:08:27.794753+00:00,P1,0.0,2023-02-23 17:08:27.794753+00:00,P2,0.0
10414,2023-02-23 17:11:07.059796+00:00,temperature,25,2023-02-23 17:11:07+00:00,2023-02-23 17:11:07.059796+00:00,humidity,45,2023-02-23 17:11:07.059798+00:00,P1,0.0,2023-02-23 17:11:07.059798+00:00,P2,0.0
10415,2023-02-23 17:13:47.781160+00:00,temperature,25,2023-02-23 17:13:47+00:00,2023-02-23 17:13:47.781160+00:00,humidity,46,2023-02-23 17:13:47.780949+00:00,P1,0.0,2023-02-23 17:13:47.780949+00:00,P2,0.0
10416,2023-02-23 17:16:28.303764+00:00,temperature,25,2023-02-23 17:16:28+00:00,2023-02-23 17:16:28.303764+00:00,humidity,46,2023-02-23 17:16:28.301496+00:00,P1,0.0,2023-02-23 17:16:28.301496+00:00,P2,0.0
10417,2023-02-23 17:19:07.574563+00:00,temperature,25,2023-02-23 17:19:07+00:00,2023-02-23 17:19:07.574563+00:00,humidity,46,2023-02-23 17:19:07.834760+00:00,P1,0.0,2023-02-23 17:19:07.834760+00:00,P2,0.0
10418,2023-02-23 17:21:48.260219+00:00,temperature,25,2023-02-23 17:21:48+00:00,2023-02-23 17:21:48.260219+00:00,humidity,46,2023-02-23 17:21:48.234883+00:00,P1,0.0,2023-02-23 17:21:48.234883+00:00,P2,0.0
10419,2023-02-23 17:24:27.747678+00:00,temperature,25,2023-02-23 17:24:27+00:00,2023-02-23 17:24:27.747678+00:00,humidity,47,2023-02-23 17:24:27.749740+00:00,P1,0.0,2023-02-23 17:24:27.749740+00:00,P2,0.0
10420,2023-02-23 17:27:08.957225+00:00,temperature,25,2023-02-23 17:27:08+00:00,2023-02-23 17:27:08.957225+00:00,humidity,46,2023-02-23 17:27:08.958945+00:00,P1,0.0,2023-02-23 17:27:08.958945+00:00,P2,0.0
10421,2023-02-23 17:29:48.849573+00:00,temperature,24,2023-02-23 17:29:48+00:00,2023-02-23 17:29:48.849573+00:00,humidity,47,2023-02-23 17:29:48.848706+00:00,P1,0.0,2023-02-23 17:29:48.848706+00:00,P2,0.0
10422,2023-02-23 17:32:28.434929+00:00,temperature,24,2023-02-23 17:32:28+00:00,2023-02-23 17:32:28.434929+00:00,humidity,47,2023-02-23 17:32:28.434477+00:00,P1,0.0,2023-02-23 17:32:28.434477+00:00,P2,0.0
10423,2023-02-23 17:35:08.652158+00:00,temperature,24,2023-02-23 17:35:08+00:00,2023-02-23 17:35:08.652158+00:00,humidity,47,2023-02-23 17:35:08.652150+00:00,P1,0.0,2023-02-23 17:35:08.652150+00:00,P2,0.0
10424,2023-02-23 17:37:49.124060+00:00,temperature,24,2023-02-23 17:37:49+00:00,2023-02-23 17:37:49.124060+00:00,humidity,47,2023-02-23 17:37:49.070145+00:00,P1,0.0,2023-02-23 17:37:49.070145+00:00,P2,0.0
10425,2023-02-23 17:40:28.918910+00:00,temperature,24,2023-02-23 17:40:28+00:00,2023-02-23 17:40:28.918910+00:00,humidity,48,2023-02-23 17:40:28.919524+00:00,P1,0.0,2023-02-23 17:40:28.919524+00:00,P2,0.0
10426,2023-02-23 17:43:09.508697+00:00,temperature,24,2023-02-23 17:43:09+00:00,2023-02-23 17:43:09.508697+00:00,humidity,47,2023-02-23 17:43:09.506176+00:00,P1,0.0,2023-02-23 17:43:09.506176+00:00,P2,0.0
10427,2023-02-23 17:45:49.544327+00:00,temperature,24,2023-02-23 17:45:49+00:00,2023-02-23 17:45:49.544327+00:00,humidity,48,2023-02-23 17:45:49.544803+00:00,P1,0.0,2023-02-23 17:45:49.544803+00:00,P2,0.0
10428,2023-02-23 17:48:29.197068+00:00,temperature,24,2023-02-23 17:48:29+00:00,2023-02-23 17:48:29.197068+00:00,humidity,48,2023-02-23 17:48:29.199415+00:00,P1,0.0,2023-02-23 17:48:29.199415+00:00,P2,0.0
10429,2023-02-23 17:51:09.543327+00:00,temperature,24,2023-02-23 17:51:09+00:00,2023-02-23 17:51:09.543327+00:00,humidity,48,2023-02-23 17:51:09.543603+00:00,P1,0.0,2023-02-23 17:51:09.543603+00:00,P2,0.0
10430,2023-02-23 17:53:50.098430+00:00,temperature,24,2023-02-23 17:53:50+00:00,2023-02-23 17:53:50.098430+00:00,humidity,49,2023-02-23 17:53:50.140936+00:00,P1,0.0,2023-02-23 17:53:50.140936+00:00,P2,0.0
10431,2023-02-23 17:56:30.094201+00:00,temperature,24,2023-02-23 17:56:30+00:00,2023-02-23 17:56:30.094201+00:00,humidity,49,2023-02-23 17:56:30.093412+00:00,P1,0.0,2023-02-23 17:56:30.093412+00:00,P2,0.0
10432,2023-02-23 17:59:10.507304+00:00,temperature,24,2023-02-23 17:59:10+00:00,2023-02-23 17:59:10.507304+00:00,humidity,49,2023-02-23 17:59:10.509298+00:00,P1,0.0,2023-02-23 17:59:10.509298+00:00,P2,0.0
10433,2023-02-23 18:01:49.518923+00:00,temperature,24,2023-02-23 18:01:49+00:00,2023-02-23 18:01:49.518923+00:00,humidity,50,2023-02-23 18:01:49.519197+00:00,P1,0.0,2023-02-23 18:01:49.519197+00:00,P2,0.0
10434,2023-02-23 18:04:30.292891+00:00,temperature,24,2023-02-23 18:04:30+00:00,2023-02-23 18:04:30.292891+00:00,humidity,50,2023-02-23 18:04:30.146138+00:00,P1,0.0,2023-02-23 18:04:30.146138+00:00,P2,0.0
10435,2023-02-23 18:07:10.743246+00:00,temperature,24,2023-02-23 18:07:10+00:00,2023-02-23 18:07:10.743246+00:00,humidity,50,2023-02-23 18:07:10.742997+00:00,P1,0.0,2023-02-23 18:07:10.742997+00:00,P2,0.0
10436,2023-02-23 18:09:50.524423+00:00,temperature,24,2023-02-23 18:09:50+00:00,2023-02-23 18:09:50.524423+00:00,humidity,51,2023-02-23 18:09:50.498925+00:00,P1,0.0,2023-02-23 18:09:50.498925+00:00,P2,0.0
10437,2023-02-23 18:12:31.103529+00:00,temperature,23,2023-02-23 18:12:31+00:00,2023-02-23 18:12:31.103529+00:00,humidity,51,2023-02-23 18:12:31.103339+00:00,P1,0.0,2023-02-23 18:12:31.103339+00:00,P2,0.0
10438,2023-02-23 18:15:10.916094+00:00,temperature,23,2023-02-23 18:15:10+00:00,2023-02-23 18:15:10.916094+00:00,humidity,51,2023-02-23 18:15:10.934242+00:00,P1,0.0,2023-02-23 18:15:10.934242+00:00,P2,0.0
10439,2023-02-23 18:17:51.103714+00:00,temperature,23,2023-02-23 18:17:51+00:00,2023-02-23 18:17:51.103714+00:00,humidity,51,,,,,,
10440,2023-02-23 18:20:31.507084+00:00,temperature,23,2023-02-23 18:20:31+00:00,2023-02-23 18:20:31.507084+00:00,humidity,52,2023-02-23 18:20:31.517534+00:00,P1,0.0,2023-02-23 18:20:31.517534+00:00,P2,0.0
10441,2023-02-23 18:23:11.715275+00:00,temperature,23,2023-02-23 18:23:11+00:00,2023-02-23 18:23:11.715275+00:00,humidity,53,2023-02-23 18:23:11.713044+00:00,P1,0.0,2023-02-23 18:23:11.713044+00:00,P2,0.0
10442,2023-02-23 18:25:51.285034+00:00,temperature,23,2023-02-23 18:25:51+00:00,2023-02-23 18:25:51.285034+00:00,humidity,52,2023-02-23 18:25:51.285032+00:00,P1,1.0,2023-02-23 18:25:51.285032+00:00,P2,1.0
10443,2023-02-23 18:28:31.328371+00:00,temperature,23,2023-02-23 18:28:31+00:00,2023-02-23 18:28:31.328371+00:00,humidity,53,2023-02-23 18:28:31.327402+00:00,P1,0.0,2023-02-23 18:28:31.327402+00:00,P2,0.0
10444,2023-02-23 18:31:11.400921+00:00,temperature,23,2023-02-23 18:31:11+00:00,2023-02-23 18:31:11.400921+00:00,humidity,53,2023-02-23 18:31:11.400939+00:00,P1,0.0,2023-02-23 18:31:11.400939+00:00,P2,0.0
10445,2023-02-23 18:33:51.676949+00:00,temperature,23,2023-02-23 18:33:51+00:00,2023-02-23 18:33:51.676949+00:00,humidity,54,2023-02-23 18:33:51.676963+00:00,P1,0.0,2023-02-23 18:33:51.676963+00:00,P2,0.0
10446,2023-02-23 18:36:32.621021+00:00,temperature,23,2023-02-23 18:36:32+00:00,2023-02-23 18:36:32.621021+00:00,humidity,53,2023-02-23 18:36:32.624678+00:00,P1,0.0,2023-02-23 18:36:32.624678+00:00,P2,0.0
10447,2023-02-23 18:39:12.611336+00:00,temperature,23,2023-02-23 18:39:12+00:00,2023-02-23 18:39:12.611336+00:00,humidity,53,2023-02-23 18:39:12.615036+00:00,P1,0.0,2023-02-23 18:39:12.615036+00:00,P2,0.0
10448,2023-02-23 18:41:52.945949+00:00,temperature,23,2023-02-23 18:41:52+00:00,2023-02-23 18:41:52.945949+00:00,humidity,53,2023-02-23 18:41:52.942491+00:00,P1,0.0,2023-02-23 18:41:52.942491+00:00,P2,0.0
10449,2023-02-23 18:44:32.208008+00:00,temperature,22,2023-02-23 18:44:32+00:00,2023-02-23 18:44:32.208008+00:00,humidity,54,2023-02-23 18:44:32.283491+00:00,P1,0.0,2023-02-23 18:44:32.283491+00:00,P2,0.0
10450,2023-02-23 18:47:12.460206+00:00,temperature,22,2023-02-23 18:47:12+00:00,2023-02-23 18:47:12.460206+00:00,humidity,54,2023-02-23 18:47:12.459551+00:00,P1,0.0,2023-02-23 18:47:12.459551+00:00,P2,0.0
10451,2023-02-23 18:49:53.102739+00:00,temperature,22,2023-02-23 18:49:53+00:00,2023-02-23 18:49:53.102739+00:00,humidity,54,2023-02-23 18:49:53.266977+00:00,P1,0.0,2023-02-23 18:49:53.266977+00:00,P2,0.0
10452,2023-02-23 18:52:33.152259+00:00,temperature,22,2023-02-23 18:52:33+00:00,2023-02-23 18:52:33.152259+00:00,humidity,54,2023-02-23 18:52:33.155825+00:00,P1,0.0,2023-02-23 18:52:33.155825+00:00,P2,0.0
10453,2023-02-23 18:55:12.742446+00:00,temperature,22,2023-02-23 18:55:12+00:00,2023-02-23 18:55:12.742446+00:00,humidity,54,2023-02-23 18:55:12.745480+00:00,P1,0.0,2023-02-23 18:55:12.745480+00:00,P2,0.0
10454,2023-02-23 18:57:53.634353+00:00,temperature,22,2023-02-23 18:57:53+00:00,2023-02-23 18:57:53.634353+00:00,humidity,54,2023-02-23 18:57:53.635338+00:00,P1,0.0,2023-02-23 18:57:53.635338+00:00,P2,0.0
10455,2023-02-23 19:00:33.735720+00:00,temperature,22,2023-02-23 19:00:33+00:00,2023-02-23 19:00:33.735720+00:00,humidity,53,2023-02-23 19:00:33.732665+00:00,P1,0.0,2023-02-23 19:00:33.732665+00:00,P2,0.0
10456,2023-02-23 19:03:13.187011+00:00,temperature,22,2023-02-23 19:03:13+00:00,2023-02-23 19:03:13.187011+00:00,humidity,53,2023-02-23 19:03:13.186998+00:00,P1,0.0,2023-02-23 19:03:13.186998+00:00,P2,0.0
10457,2023-02-23 19:05:53.575210+00:00,temperature,22,2023-02-23 19:05:53+00:00,2023-02-23 19:05:53.575210+00:00,humidity,53,2023-02-23 19:05:53.575672+00:00,P1,0.0,2023-02-23 19:05:53.575672+00:00,P2,0.0
10458,2023-02-23 19:08:34.174490+00:00,temperature,22,2023-02-23 19:08:34+00:00,2023-02-23 19:08:34.174490+00:00,humidity,54,,,,,,
10459,2023-02-23 19:11:13.601907+00:00,temperature,22,2023-02-23 19:11:13+00:00,2023-02-23 19:11:13.601907+00:00,humidity,55,2023-02-23 19:11:13.603615+00:00,P1,0.0,2023-02-23 19:11:13.603615+00:00,P2,0.0
10460,2023-02-23 19:13:54.139691+00:00,temperature,22,2023-02-23 19:13:54+00:00,2023-02-23 19:13:54.139691+00:00,humidity,55,2023-02-23 19:13:54.139678+00:00,P1,0.0,2023-02-23 19:13:54.139678+00:00,P2,0.0
10461,2023-02-23 19:16:34.306895+00:00,temperature,22,2023-02-23 19:16:34+00:00,2023-02-23 19:16:34.306895+00:00,humidity,55,2023-02-23 19:16:34.306756+00:00,P1,0.0,2023-02-23 19:16:34.306756+00:00,P2,0.0
10462,2023-02-23 19:19:15.223770+00:00,temperature,22,2023-02-23 19:19:15+00:00,2023-02-23 19:19:15.223770+00:00,humidity,56,2023-02-23 19:19:15.013950+00:00,P1,0.0,2023-02-23 19:19:15.013950+00:00,P2,0.0
10463,2023-02-23 19:21:54.837056+00:00,temperature,22,2023-02-23 19:21:54+00:00,2023-02-23 19:21:54.837056+00:00,humidity,56,2023-02-23 19:21:54.837192+00:00,P1,0.0,2023-02-23 19:21:54.837192+00:00,P2,0.0
10464,2023-02-23 19:24:34.916540+00:00,temperature,22,2023-02-23 19:24:34+00:00,2023-02-23 19:24:34.916540+00:00,humidity,56,2023-02-23 19:24:34.916302+00:00,P1,0.0,2023-02-23 19:24:34.916302+00:00,P2,0.0
10465,2023-02-23 19:27:15.087435+00:00,temperature,22,2023-02-23 19:27:15+00:00,2023-02-23 19:27:15.087435+00:00,humidity,56,2023-02-23 19:27:15.086313+00:00,P1,0.0,2023-02-23 19:27:15.086313+00:00,P2,0.0
10466,2023-02-23 19:29:54.980836+00:00,temperature,21,2023-02-23 19:29:54+00:00,2023-02-23 19:29:54.980836+00:00,humidity,56,2023-02-23 19:29:54.982875+00:00,P1,0.0,2023-02-23 19:29:54.982875+00:00,P2,0.0
10467,2023-02-23 19:32:34.699189+00:00,temperature,21,2023-02-23 19:32:34+00:00,2023-02-23 19:32:34.699189+00:00,humidity,57,2023-02-23 19:32:34.699423+00:00,P1,0.0,2023-02-23 19:32:34.699423+00:00,P2,0.0
10468,2023-02-23 19:35:15.401936+00:00,temperature,21,2023-02-23 19:35:15+00:00,2023-02-23 19:35:15.401936+00:00,humidity,55,2023-02-23 19:35:15.461075+00:00,P1,0.0,2023-02-23 19:35:15.461075+00:00,P2,0.0
10469,2023-02-23 19:37:55.182651+00:00,temperature,21,2023-02-23 19:37:55+00:00,2023-02-23 19:37:55.182651+00:00,humidity,55,2023-02-23 19:37:55.182634+00:00,P1,0.0,2023-02-23 19:37:55.182634+00:00,P2,0.0
10470,2023-02-23 19:40:35.092341+00:00,temperature,21,2023-02-23 19:40:35+00:00,2023-02-23 19:40:35.092341+00:00,humidity,56,2023-02-23 19:40:35.091597+00:00,P1,0.0,2023-02-23 19:40:35.091597+00:00,P2,0.0
